Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,0,80.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,1,1.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,3,1.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,3,409.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,8,185.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,10,31.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,15,189.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,20,4.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,30,7.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,50,361.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,60,14082.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,100,4134.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,300,2648.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,500,91.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,1000,32.0
BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,6182030.0,20,101.0
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),6182050.0,20,165.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020.0,10,363.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020.0,15,25.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020.0,20,14.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,3,21.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,8,114.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,10,12.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,15,158.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,30,2.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,50,124.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,100,988.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,300,296.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,500,10.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,1000,5.0
BUENOS AIRES,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),6189040.0,3,5.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,2,15.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,4,6.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,8,48.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,10,530.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,15,46.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,20,9.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,30,1.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,0,7.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,0,15.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,3,104.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,6,1679.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,8,335.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,10,143.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,12,26.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,15,380.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,20,11.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,30,7.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,50,8.0
BUENOS AIRES,Coronel Pringles,Indio Rico,6196040.0,6,3.0
BUENOS AIRES,Coronel Pringles,Indio Rico,6196040.0,15,24.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,0,8.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,0,13.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,3,160.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,8,2283.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,10,15.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,15,298.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,20,3.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,30,408.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,50,341.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,60,48.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,100,2262.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,300,454.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,500,19.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,1000,4.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,2,23.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,8,371.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,10,8.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,15,134.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,20,1384.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,30,146.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,50,89.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,75,1.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,100,10.0
BUENOS AIRES,Coronel Suárez,Pasman,6203060.0,15,71.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,0,9.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,15,596.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,20,90.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,30,85.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,50,7.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,70,15.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,100,55.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,300,6.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,500,1.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,1000,1.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,0,5.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,10,1.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,15,373.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,20,54.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,30,72.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,70,11.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,100,23.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,300,4.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,500,1.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,0,13.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,15,465.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,20,73.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,30,85.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,50,9.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,70,12.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,100,63.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,300,12.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,8,92.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,12,6.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,15,89.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,20,6.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,30,34.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,50,3.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,0,4.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,3,42.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,4,244.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,8,396.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,15,183.0
BUENOS AIRES,Daireaux,Salazar,6231060.0,4,79.0
BUENOS AIRES,Dolores,Dolores,6238010.0,0,4.0
BUENOS AIRES,Dolores,Dolores,6238010.0,0,21.0
BUENOS AIRES,Dolores,Dolores,6238010.0,1,68.0
BUENOS AIRES,Dolores,Dolores,6238010.0,3,172.0
BUENOS AIRES,Dolores,Dolores,6238010.0,3,339.0
BUENOS AIRES,Dolores,Dolores,6238010.0,5,53.0
BUENOS AIRES,Dolores,Dolores,6238010.0,6,2600.0
BUENOS AIRES,Dolores,Dolores,6238010.0,8,630.0
BUENOS AIRES,Dolores,Dolores,6238010.0,10,794.0
BUENOS AIRES,Dolores,Dolores,6238010.0,15,597.0
BUENOS AIRES,Dolores,Dolores,6238010.0,20,672.0
BUENOS AIRES,Dolores,Dolores,6238010.0,30,3.0
BUENOS AIRES,Dolores,Dolores,6238010.0,50,406.0
BUENOS AIRES,Dolores,Dolores,6238010.0,80,2881.0
BUENOS AIRES,Dolores,Dolores,6238010.0,100,1705.0
BUENOS AIRES,Dolores,Dolores,6238010.0,160,241.0
BUENOS AIRES,Dolores,Dolores,6238010.0,300,707.0
BUENOS AIRES,Dolores,Dolores,6238010.0,400,1064.0
BUENOS AIRES,Dolores,Dolores,6238010.0,500,17.0
BUENOS AIRES,Dolores,Dolores,6238010.0,1000,10.0
BUENOS AIRES,Dolores,Sevigne,6238020.0,10,1.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,0,13.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,0,5.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,0,17.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,1,433.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,2,59.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,3,1190.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,3,486.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,4,52.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,5,21.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,6,276.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,7,20.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,8,530.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,10,169.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,11,2.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,12,8.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,13,1.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,15,520.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,20,46.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,24,2.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,30,11.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,50,3904.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,60,146.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,100,4300.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,150,1879.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,200,30.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,300,5396.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,500,462.0
BUENOS AIRES,Ensenada,Ensenada,6245010.0,1000,500.0
BUENOS AIRES,Ensenada,Villa Catela,6245010.0,0,4.0
BUENOS AIRES,Ensenada,Villa Catela,6245010.0,6,1.0
BUENOS AIRES,Ensenada,Villa Catela,6245010.0,8,1.0
BUENOS AIRES,Ensenada,Villa Catela,6245010.0,10,1.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,0,43.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,0,21.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,0,1.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,0,9.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,1,61.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,2,261.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,3,248.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,3,23.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,5,3.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,6,887.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,10,2295.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,15,26.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,20,7870.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,30,1898.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,50,5218.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,60,28.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,75,1.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,100,4178.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,150,1023.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,200,80.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,300,5377.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,500,741.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,600,174.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,999,1.0
BUENOS AIRES,Escobar,Belen de Escobar,6252010.0,1000,535.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,5,1.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,10,8.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,20,1.0
BUENOS AIRES,Escobar,El cazador,6252010.0,30,2250.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,50,9.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,60,7.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,100,11.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,150,242.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,300,494.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,500,87.0
BUENOS AIRES,Escobar,El Cazador,6252010.0,1000,82.0
BUENOS AIRES,Escobar,Garín,6252010.0,0,1914.0
BUENOS AIRES,Escobar,Garín,6252010.0,0,3.0
BUENOS AIRES,Escobar,Garín,6252010.0,0,1.0
BUENOS AIRES,Escobar,Garín,6252010.0,1,19.0
BUENOS AIRES,Escobar,Garín,6252010.0,2,9.0
BUENOS AIRES,Escobar,Garín,6252010.0,3,46.0
BUENOS AIRES,Escobar,Garín,6252010.0,3,2.0
BUENOS AIRES,Escobar,Garín,6252010.0,5,13.0
BUENOS AIRES,Escobar,Garín,6252010.0,6,103.0
BUENOS AIRES,Escobar,Garín,6252010.0,8,8.0
BUENOS AIRES,Escobar,Garín,6252010.0,10,254.0
BUENOS AIRES,Escobar,Garín,6252010.0,12,43.0
BUENOS AIRES,Escobar,Garín,6252010.0,15,6.0
BUENOS AIRES,Escobar,Garín,6252010.0,20,73.0
BUENOS AIRES,Escobar,Garín,6252010.0,25,24.0
BUENOS AIRES,Escobar,Garín,6252010.0,30,1825.0
BUENOS AIRES,Escobar,Garín,6252010.0,40,56.0
BUENOS AIRES,Escobar,Garín,6252010.0,50,1743.0
BUENOS AIRES,Escobar,Garín,6252010.0,60,100.0
BUENOS AIRES,Escobar,Garín,6252010.0,75,3.0
BUENOS AIRES,Escobar,Garín,6252010.0,100,1419.0
BUENOS AIRES,Escobar,Garín,6252010.0,150,2544.0
BUENOS AIRES,Escobar,Garín,6252010.0,200,44.0
BUENOS AIRES,Escobar,Garín,6252010.0,300,5860.0
BUENOS AIRES,Escobar,Garín,6252010.0,500,816.0
BUENOS AIRES,Escobar,Garín,6252010.0,600,224.0
BUENOS AIRES,Escobar,Garín,6252010.0,1000,857.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,0,23.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,0,3.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,1,23.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,2,21.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,3,71.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,3,7.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,5,7.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,6,300.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,8,1.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,10,134.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,11,1.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,15,6.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,20,22.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,30,1054.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,50,897.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,60,29.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,75,5.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,100,1504.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,150,1020.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,200,53.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,300,2799.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,500,399.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,600,56.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010.0,1000,385.0
BUENOS AIRES,Escobar,Loma Verde,6252010.0,10,1.0
BUENOS AIRES,Escobar,Loma Verde,6252010.0,50,336.0
BUENOS AIRES,Escobar,Loma Verde,6252010.0,100,552.0
BUENOS AIRES,Escobar,Loma Verde,6252010.0,300,342.0
BUENOS AIRES,Escobar,Loma Verde,6252010.0,500,7.0
BUENOS AIRES,Escobar,Loma Verde,6252010.0,600,152.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,0,1.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,1,1.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,3,5.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,5,8.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,6,43.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,10,137.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,12,5.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,15,7.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,20,14.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,30,36.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,50,93.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,60,55.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,75,4.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,100,427.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,150,1337.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,300,2467.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,500,404.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,600,22.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010.0,1000,425.0
BUENOS AIRES,Escobar,Matheu,6252010.0,0,1.0
BUENOS AIRES,Escobar,Matheu,6252010.0,0,2.0
BUENOS AIRES,Escobar,Matheu,6252010.0,1,17.0
BUENOS AIRES,Escobar,Matheu,6252010.0,2,1.0
BUENOS AIRES,Escobar,Matheu,6252010.0,3,35.0
BUENOS AIRES,Escobar,Matheu,6252010.0,3,1.0
BUENOS AIRES,Escobar,Matheu,6252010.0,5,8.0
BUENOS AIRES,Escobar,Matheu,6252010.0,6,119.0
BUENOS AIRES,Escobar,Matheu,6252010.0,8,10.0
BUENOS AIRES,Escobar,Matheu,6252010.0,10,412.0
BUENOS AIRES,Escobar,Matheu,6252010.0,12,8.0
BUENOS AIRES,Escobar,Matheu,6252010.0,15,21.0
BUENOS AIRES,Escobar,Matheu,6252010.0,20,112.0
BUENOS AIRES,Escobar,Matheu,6252010.0,30,3.0
BUENOS AIRES,Escobar,Matheu,6252010.0,50,37.0
BUENOS AIRES,Escobar,Matheu,6252010.0,60,29.0
BUENOS AIRES,Escobar,Matheu,6252010.0,75,2.0
BUENOS AIRES,Escobar,Matheu,6252010.0,100,39.0
BUENOS AIRES,Escobar,Matheu,6252010.0,150,767.0
BUENOS AIRES,Escobar,Matheu,6252010.0,200,14.0
BUENOS AIRES,Escobar,Matheu,6252010.0,300,1325.0
BUENOS AIRES,Escobar,Matheu,6252010.0,500,284.0
BUENOS AIRES,Escobar,Matheu,6252010.0,600,6.0
BUENOS AIRES,Escobar,Matheu,6252010.0,1000,204.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,0,3.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,0,2.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,0,9.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,1,3.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,2,13.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,3,158.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,4,55.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,5,3.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,6,83.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,8,52.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,10,97.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,15,21.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,20,2.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,30,6.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,50,35.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,60,60.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,75,7.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,100,69.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,150,2376.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,300,3132.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,500,419.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010.0,1000,591.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,0,2.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,0,3.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,0,16.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,1,39.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,3,2.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,5,1.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,6,1.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,8,2.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,10,8.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,20,1.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,30,1070.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,50,140.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,60,22.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,75,1.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,100,750.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,150,445.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,200,202.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,300,1899.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,500,256.0
BUENOS AIRES,Esteban Echeverría,Canning,6260010.0,1000,366.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,0,1.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,1,1.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,2,29.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,4,43.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,5,5.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,6,18.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,10,59.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,15,1.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,20,6.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,25,1.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,30,4.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,50,45.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,60,89.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,75,4.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,100,139.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,150,1709.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,300,2518.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,500,383.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010.0,1000,440.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010.0,0,3.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010.0,0,2.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010.0,1,2.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010.0,2,21.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010.0,5,2.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010.0,6,32.0
